Software Developer,19201
Technical Lead/Project Lead,19202
Software Developer,19203
Trainee,19204
Team Lead/Technical Lead,19205
Sales/Business Development Manager,19206
Web Designer,19207
Software Developer,19208
Business Analyst,19209
Software Developer,19210
Service/Maintenance Engineer,19211
Staff Function,19212
Software Developer,19213
Sales/Business Development Manager,19214
DBA,19215
Product Designer,19216
Quality Assurance/Quality Control Executive,19217
Lab Technician/Medical Technician/Lab Staff,19218
Sales/Business Development Manager,19219
Software Developer,19220
Service/Maintenance Supervisor,19221
Sales/Business Development Manager,19222
Marketing Research Executive/Manager,19223
Head/VP/GM-Transitions,19224
Project Manager-IT/Software,19225
Software Developer,19226
Teacher/ Private Tutor,19227
Software Developer,19228
Financial Accountant,19229
Retail Store Manager,19230
Recruitment Executive,19231
Software Developer,19232
Sales Executive/Officer,19233
Fresher,19234
Service/Maintenance Engineer,19235
Sales Executive/Officer,19236
Team Lead/Technical Lead,19237
Telecalling/Telemarketing Executive,19238
Audit Manager,19239
Software Developer,19240
Software Developer,19241
Telesales/Telemarketing Executive/Officer,19242
Sales Executive/Officer,19243
Marketing Manager,19244
Head/VP/GM/National Manager -Sales,19245
Content Developer,19246
Sales/Business Development Manager,19247
Copywriter,19248
Software Developer,19249
Software Developer,19250
Counter Sales,19251
Team Lead/Technical Lead,19252
Associate/Senior Associate -(NonTechnical),19253
Sales/Business Development Manager,19254
Sales/Business Development Manager,19255
Content Developer,19256
Counselor,19257
Recruitment Manager,19258
Software Developer,19259
Software Developer,19260
Quality Assurance/Quality Control Executive,19261
Associate/Senior Associate -(NonTechnical),19262
Team Lead/Technical Lead,19263
Software Developer,19264
Operations Executive,19265
Sales/Business Development Manager,19266
Software Developer,19267
Testing Engineer,19268
Project Architect,19269
Software Developer,19270
Testing Engineer,19271
Workman/Foreman/Technician,19272
Software Developer,19273
Business Analyst,19274
Software Developer,19275
Software Developer,19276
Software Developer,19277
Sales Executive / Officer,19278
Accounts Manager,19279
Testing Engineer,19280
Team Lead/Technical Lead,19281
Sales/Business Development Manager,19282
Logistics Manager,19283
Business Analyst,19284
Sales/Business Development Manager,19285
Creative Director,19286
EA to Chairman/President/VP,19287
Recruitment Executive,19288
Graphic Designer,19289
Research Associate,19290
Company Secretary,19291
Technical Support Manager,19292
Head/VP/GM-Technology(IT)/CTO,19293
Data Analyst,19294
Software Developer,19295
Software Developer,19296
Architect,19297
Team Lead/Technical Lead,19298
Software Developer,19299
Marketing Manager,19300
Accounts Executive/Accountant,19301
Software Developer,19302
Technical Support Engineer,19303
System Administrator,19304
Sales Executive/Officer,19305
Sales Executive/Officer,19306
Key Account Manager,19307
Software Developer,19308
Sales/Business Development Manager,19309
Sales/Business Development Manager,19310
Technical Architect,19311
Sales/Business Development Manager,19312
Software Developer,19313
Software Developer,19314
Product Manager,19315
Design Engineer,19316
Software Developer,19317
Team Lead/Technical Lead,19318
Fresher,19319
Other,19320
Functional Outside Consultant,19321
Software Developer,19322
Software Developer,19323
Company Secretary,19324
Accounts Executive/Accountant,19325
Head/VP/GM/National Manager -Sales,19326
Lab Technician/Medical Technician/Lab Staff,19327
Mechanical Engineer-Plumbing/Fire Protection,19328
Trainee,19329
Software Developer,19330
Software Developer,19331
Software Developer,19332
Marketing Manager,19333
Sales/Business Development Manager,19334
Associate/Senior Associate -(NonTechnical),19335
Medical Officer,19336
Senior Design Engineer,19337
Client Servicing/Key Account Manager,19338
Key Account Manager,19339
Sales / BD Manager,19340
Associate/Senior Associate -(NonTechnical),19341
Architect,19342
Apparel/Garment Designer,19343
Team Lead/Technical Lead,19344
Client Servicing Executive,19345
Recruitment Executive,19346
Software Developer,19347
Sales Executive/Officer,19348
Software Developer,19349
Sales Executive/Officer,19350
Software Developer,19351
Sales/Business Development Manager,19352
Graphic Designer,19353
Graphic Designer,19354
Medical Representative,19355
Telecalling/Telemarketing Executive,19356
Regional Sales Manager,19357
Associate/Senior Associate -(NonTechnical),19358
Intern,19359
Outside Consultant,19360
Design Engineer,19361
Sales/Business Development-Manager,19362
Trainee,19363
Software Developer,19364
Recruitment Manager,19365
Quality Assurance/Quality Control Executive,19366
Outside Consultant,19367
Associate/Senior Associate -(NonTechnical),19368
Software Developer,19369
Trainee,19370
Practice Head / Practice Manager,19371
Testing Engineer,19372
Software Developer,19373
Project Manager-IT/Software,19374
Design Engineer,19375
Business Analyst,19376
Software Developer,19377
Sales/Business Development Manager,19378
Lecturer/Professor,19379
Sales Executive/Officer,19380
Program Manager,19381
Software Developer,19382
Head/VP/GM/National Manager -Sales,19383
Software Developer,19384
Financial Analyst,19385
Software Developer,19386
Business Analyst,19387
Associate/Senior Associate -(NonTechnical),19388
Software Developer,19389
Practice Head / Practice Manager,19390
Sales/Business Development Manager,19391
Software Developer,19392
Software Developer,19393
Regional Sales Manager,19394
Data Analyst,19395
Sales Trainer,19396
Software Developer,19397
Software Developer,19398
Accounts Executive/Accountant,19399
Recruitment Executive,19400
Sales/Business Development Manager,19401
Sales Executive/Officer,19402
Associate/Senior Associate -(NonTechnical),19403
Software Developer,19404
Software Developer,19405
Software Developer,19406
HR Executive,19407
Software Developer,19408
Sales/Business Development Manager,19409
Technical/Process Trainer,19410
Head/VP/GM/National Manager -Sales,19411
Assistant Manager/Manager-(NonTechnical),19412
Software Developer,19413
Software Developer,19414
Production Manager,19415
Software Developer,19416
Accounts Executive/Accountant,19417
Sales/Business Development Manager,19418
Software Developer,19419
Product/Brand Manager,19420
Software Developer,19421
Merchandiser,19422
Project Manager-IT/Software,19423
Client Servicing/Key Account Manager,19424
Software Developer,19425
Software Developer,19426
Sales Executive / Officer,19427
Head/VP/GM/National Manager -Sales,19428
Software Developer,19429
Regional Sales Manager,19430
Associate/Senior Associate -(Technical),19431
Roles and responsibilities  Selenium Automation Resources.6.Selenium with Strong Java.Good Communication Skills with Good Attitude and Aptitude.1.Very good understanding and hands on automation experience. Must design and implement robust scalable and high quality test automation suites2.Write execute and debug automated test cases troubleshoot and debug complex systems. Must have excellent problem solving skills.3.Experience in communicating with business teams other development teams and management to collect requirements describe software product features and technical designs Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: Other,19432
Software Developer,19433
Software Developer,19434
Head/VP/GM/National Manager -Sales,19435
Associate/Senior Associate -(NonTechnical),19436
Accounts Executive/Accountant,19437
Graphic/Web Designer,19438
Subject Matter Expert,19439
Software Developer,19440
Sales Executive/Officer,19441
Outside Consultant,19442
Software Developer,19443
Marketing Manager,19444
Sales Executive/Officer,19445
Accounts Manager,19446
Software Developer,19447
Associate/Senior Associate -(NonTechnical),19448
Project Manager-IT/Software,19449
Associate/Senior Associate -(Technical),19450
Software Developer,19451
Production Manager,19452
Sales/Business Development Manager,19453
Associate/Senior Associate -(NonTechnical),19454
Sales Executive/Officer,19455
System Administrator,19456
Collections Manager,19457
Accounts Executive/Accountant,19458
Sales Executive/Officer,19459
Software Developer,19460
Credit Analyst-Corporate Banking,19461
Fresher,19462
Lecturer/Professor,19463
Sales/Business Development Manager,19464
Accounts Executive/Accountant,19465
Team Lead/Technical Lead,19466
Sales Executive/Officer,19467
Training Manager,19468
Database Architect/Designer,19469
Business Analyst,19470
Chartered Accountant,19471
Sales Executive/Officer,19472
Sales/Business Development Manager,19473
Software Developer,19474
Customer Support Engineer/Technician,19475
Network Administrator,19476
Payroll Executive,19477
Trainer,19478
Software Developer,19479
Associate/Senior Associate -(NonTechnical),19480
Purchase/Vendor Development Manager,19481
Associate/Senior Associate -(NonTechnical),19482
Accounts Executive/Accountant,19483
Software Developer,19484
Associate/Senior Associate -(NonTechnical),19485
Sales / BD Manager,19486
R&D Executive,19487
Software Developer,19488
Team Lead/Technical Lead,19489
Team Lead/Technical Lead,19490
Business Analyst,19491
Search Engine Optimisation /SEO Specialist,19492
HR Executive,19493
Construction-Construction Management,19494
Software Developer,19495
Trainee,19496
System Analyst,19497
Area / Territory Manager,19498
Graphic Designer,19499
Client Servicing/Key Account Manager,19500
Software Developer,19501
Sales Officer,19502
Technical Support Engineer,19503
Quality Assurance/Quality Control Manager,19504
Sales Executive/Officer,19505
DBA,19506
Database Architect/Designer,19507
Software Developer,19508
Accounts Executive/Accountant,19509
Project Manager-Telecom,19510
Counselor,19511
Quality Assurance/Quality Control Manager,19512
Sales/Business Development Manager,19513
Company Secretary,19514
Software Developer,19515
Workman/Foreman/Technician,19516
Finance Executive,19517
Design Engineer,19518
Software Developer,19519
Sales Executive/Officer,19520
Software Developer,19521
Sales/Business Development Manager,19522
Sales Executive/Officer,19523
Psychiatrist,19524
Software Developer,19525
National Head,19526
Software Developer,19527
Collections Manager,19528
Service/Maintenance Engineer,19529
Quality Assurance/Quality Control Executive,19530
Quality Assurance/Quality Control Executive,19531
Software Developer,19532
Business Analyst,19533
Team Leader -(NonTechnical),19534
Sales Executive/Officer,19535
Counter Sales,19536
Software Developer,19537
Associate/Senior Associate -(NonTechnical),19538
Software Developer,19539
Sales/Business Development Manager,19540
Software Developer,19541
Chartered Accountant,19542
Head/VP/GM-CFO/Financial Controller,19543
Marketing Manager,19544
Head/VP/GM-HR,19545
Teacher/ Private Tutor,19546
Software Developer,19547
Team Leader -(NonTechnical),19548
Business Analyst,19549
Software Developer,19550
Product/Brand Manager,19551
Software Developer,19552
Software Developer,19553
Head/VP/GM-Technology(IT)/CTO,19554
Media Planning Executive/Manager,19555
Logistics Manager,19556
Team Lead/Technical Lead,19557
Business Editor,19558
Testing Engineer,19559
Software Developer,19560
Teacher/ Private Tutor,19561
Software Developer,19562
Ground Staff,19563
Sales Executive/Officer,19564
Associate/Senior Associate -(NonTechnical),19565
Testing Engineer,19566
Accounts Executive/Accountant,19567
System Security,19568
Sales/Business Development Manager,19569
Software Developer,19570
Fresher,19571
System Analyst,19572
Sales/Business Development Manager,19573
Chartered Accountant,19574
Software Developer,19575
Fresher,19576
Software Developer,19577
Technical Architect,19578
Production Manager,19579
Sales Executive/Officer,19580
Software Developer,19581
Software Developer,19582
Business Development Manager,19583
Sales/Business Development Manager,19584
Regional Sales Manager,19585
Software Developer,19586
Sales Executive/Officer,19587
Key Account Manager,19588
Software Developer,19589
Hepatologist,19590
Recruitment Manager,19591
Recruitment Executive,19592
Database Architect/Designer,19593
Associate/Senior Associate -(NonTechnical),19594
Sales/Business Development Manager,19595
Medical Officer,19596
Product Development Executive,19597
Head/VP/GM/National Manager -Sales,19598
Software Developer,19599
Accounts Executive/Accountant,19600
Radiologist,19601
Design Engineer,19602
Associate/Senior Associate -(Technical),19603
Software Developer,19604
Travel Agent,19605
Software Developer,19606
Sales/Business Development Manager,19607
Solution Architect / Enterprise Architect,19608
Accounts Executive/Accountant,19609
IT/Networking-Manager,19610
Sales/Business Development Manager,19611
Software Developer,19612
Financial Analyst,19613
Executive/ Sr Executive - Administration,19614
Sales Executive/Officer,19615
Software Developer,19616
Software Developer,19617
Software Developer,19618
Software Developer,19619
Head Teacher / Head Mistress / Head Master,19620
Team Lead/Technical Lead,19621
HR Executive,19622
Associate/Senior Associate -(NonTechnical),19623
Bar Manager,19624
Fresher,19625
Company Secretary,19626
Software Developer,19627
System Analyst,19628
Sales Executive/Officer,19629
Intern,19630
Marketing Research Executive/Manager,19631
Recruitment Manager,19632
Back Office Executive,19633
Recruitment Manager,19634
Associate/Senior Associate -(Technical),19635
Accounts Manager,19636
Software Developer,19637
Team Lead/Technical Lead,19638
Assistant Manager/Manager-(NonTechnical),19639
Sales / BD Manager,19640
Production Manager,19641
Sales Executive / Officer,19642
IT/Technical Content Developer,19643
Sales/Business Development Manager,19644
Search Engine Optimisation /SEO Specialist,19645
Software Developer,19646
Business Analyst,19647
Purchase/Vendor Development Manager,19648
General Manager,19649
Software Developer,19650
Client Relationship Manager,19651
Team Lead/Technical Lead,19652
Analytics Manager,19653
Software Developer,19654
System Administrator,19655
Merchandiser,19656
Marketing Research Executive/Manager,19657
Software Developer,19658
Sales/Business Development Manager,19659
Testing Engineer,19660
Sous Chef,19661
Software Developer,19662
Audit Manager,19663
Software Developer,19664
Treasury Manager,19665
Other,19666
Associate/Senior Associate -(Technical),19667
Analytics Manager,19668
Software Developer,19669
Sales Executive/Officer,19670
Sports / Physical Education Teacher,19671
Lecturer/Professor,19672
Voice & Accent Trainer,19673
Architect,19674
Graphic Designer,19675
Data Analyst,19676
Associate/Senior Associate -(NonTechnical),19677
System Security,19678
Construction-Residential,19679
Sales/Business Development Manager,19680
Collections Manager,19681
Sales Executive/Officer,19682
Cost Accountant,19683
Software Developer,19684
Software Developer,19685
Software Developer,19686
Software Developer,19687
Service/Maintenance Engineer,19688
System Administrator,19689
Software Developer,19690
Marketing Manager,19691
Software Developer,19692
Software Developer,19693
Nursery Teacher,19694
Workman/Foreman/Technician,19695
HR Executive,19696
Software Developer,19697
Software Developer,19698
Trainee,19699
Store Keeper/Warehouse Assistant,19700
Recruitment Executive,19701
Software Developer,19702
Software Developer,19703
Collections Manager,19704
Sales/Business Development Manager,19705
Associate/Senior Associate -(NonTechnical),19706
Sales Executive/Officer,19707
Technical Support Engineer,19708
Business Analyst,19709
Software Developer,19710
Branch Manager,19711
Telesales/Telemarketing Executive/Officer,19712
Software Developer,19713
Clinical Research Manager,19714
Software Developer,19715
System Administrator,19716
Industrial Engineer,19717
Accounts Executive/Accountant,19718
Analytics Manager,19719
Quality Assurance/Quality Control Executive,19720
HR Executive,19721
Associate/Senior Associate -(NonTechnical),19722
Software Developer,19723
Software Developer,19724
Assistant Manager/Manager-(Technical),19725
Associate/Senior Associate -(NonTechnical),19726
Animation/Graphic Artist,19727
Finance/Budgeting Manager,19728
Sales/Business Development Manager,19729
Technical Architect,19730
Software Developer,19731
Animation/Graphic Artist,19732
Head/VP/GM-Corporate Planning/Strategy,19733
System Analyst,19734
Associate/Senior Associate -(NonTechnical),19735
Software Developer,19736
Associate/Senior Associate -(NonTechnical),19737
Recruitment Executive,19738
Software Developer,19739
Software Developer,19740
Software Developer,19741
Medical Representative,19742
Bio-Statistician,19743
DBA,19744
Software Developer,19745
Construction-Construction Management,19746
Quality Assurance/Quality Control Manager,19747
Fresher,19748
Business Analyst,19749
Associate/Senior Associate -(Technical),19750
Outside Consultant,19751
Quality Assurance/Quality Control Executive,19752
Associate/Senior Associate -(NonTechnical),19753
Head/VP/GM-Technology(IT)/CTO,19754
Project Manager-Telecom,19755
Associate/Senior Associate -(Technical),19756
Associate/Senior Associate -(Technical),19757
Head/VP/GM-Recruitment,19758
Trainee,19759
Medical Officer,19760
Sales Executive/Officer,19761
Accounts Executive/Accountant,19762
Technical Support Engineer,19763
Software Developer,19764
Software Developer,19765
Sales/Business Development Manager,19766
Fresher,19767
Workman/Foreman/Technician,19768
Sales/Business Development Manager,19769
Front Office/Guest Relations Executive/Manager,19770
Team Lead/Technical Lead,19771
Business Analyst,19772
Branch Manager,19773
Software Developer,19774
Accounts Executive/Accountant,19775
Testing Engineer,19776
Quality Assurance/Quality Control Manager,19777
Webmaster,19778
Outside Consultant,19779
Search Engine Optimisation /SEO Analyst,19780
Head/VP/GM/National Manager -Sales,19781
Sales Officer,19782
Team Lead/Technical Lead,19783
Sales/Business Development Manager,19784
Sales/Business Development Manager,19785
Manager - Market Research / Consumer Insights / Industry Analysis,19786
Business Analyst,19787
Industrial Engineer,19788
Sales / BD Manager,19789
Medical Officer,19790
Program Manager,19791
Sales / BD Manager,19792
Sales/Business Development Manager,19793
HR Executive,19794
Sales Executive/Officer,19795
DBA,19796
Software Developer,19797
Trainee,19798
System Analyst,19799
Lecturer/Professor,19800
Product Manager,19801
System Analyst,19802
Software Developer,19803
Sales/Business Development Manager,19804
Head/VP/GM/National Manager -Sales,19805
Commercial Artist,19806
Software Developer,19807
Marketing Manager,19808
Software Developer,19809
Software Developer,19810
Associate/Senior Associate -(NonTechnical),19811
Accounts Manager,19812
Software Developer,19813
Design Engineer,19814
Sales Executive/Officer,19815
Technical Architect,19816
Technical Support Engineer,19817
Financial Analyst,19818
Software Developer,19819
Transitions/Migrations Manager,19820
Documentation/Shipping-Executive/Manager,19821
Sales/Business Development Manager,19822
Operations Manager,19823
Software Developer,19824
"About Aston Carter: * Aston Carter is a wholly owned subsidiary of Allegis group which is $12.5billion global staffing and recruiting company. * Aston Carter was acquired by Allegis in the year 2011 and expanded to APAC including India in 2017. * Aston Carter focus on recruiting business professionals across various disciplines like Accounting and Finance, Sales, Operations, Audit, Risk and compliance, and also Banking and financial services * We work with many fortune 500 customers across the globe and currently working with 20+ global clients in India which are predominantly in Banking and financial services sector to name a few, Visa, Morgan Stanley, JPMC, Fidelity, Wells Fargo, Myntra etc * We have 2000 candidates working out of different clients globally and over 100+ in India. * We have our presence in 90+ locations globally and in India we are in Bangalore, Mumbai, Pune, Chennai as well as Hyderabad",19825
Business Analyst,19826
Construction-Construction Management,19827
Sales/Business Development Manager,19828
Team Lead/Technical Lead,19829
HR Executive,19830
Fresher,19831
Purchase/Vendor Development Manager,19832
Credit/Control Executive,19833
Software Developer,19834
Team Lead/Technical Lead,19835
System Administrator,19836
IT/Technical Content Developer,19837
Head/VP/GM-Operations,19838
Product Development Manager,19839
Training Manager,19840
Branch Manager,19841
". Reviewing protocol SAP & RAP preparation and implementation Sample size calculation Provides statistical consultations Preparing and reviewing randomization list Preparing and reviewing of tables, listing and graphs, as applicable Preparing and reviewing of statistical report, as applicable Provides support for blinding and unblinding documentations Preparing and reviewing standard operating procedures Training/Guiding/Mentoring associate biostatisticians and junior programmers. Job allocation & distribution to associate biostatisticians and junior programmers and evaluation of the progress of the project Facing client to answer statistical queries Any other responsibilities assigned by the organization from time to time Salary: Not Disclosed by Recruiter Industry: Pharma / Biotech / Clinical Research Functional Area: Other Employment Type: Full Time, Permanent",19842
HR Executive,19843
Technical Architect,19844
Assistant Professor,19845
Software Developer,19846
EA to Chairman/President/VP,19847
Area Sales Manager,19848
Content Developer,19849
Accounts Executive/Accountant,19850
Stenographer/Data Entry Operator,19851
Head/VP/GM-Purchase/Material Management,19852
Design Engineer,19853
Software Developer,19854
Engineering Manager,19855
Team Lead/Technical Lead,19856
EA to Chairman/President/VP,19857
Quality Assurance/Quality Control Manager,19858
Telesales/Telemarketing Executive/Officer,19859
Software Developer,19860
Software Developer,19861
HR Executive,19862
Training Manager,19863
Sales Executive/Officer,19864
Sales/Business Development Manager,19865
Team Leader -(Technical),19866
Head/VP/GM-Technology(IT)/CTO,19867
Design Engineer,19868
Investment/Treasury Manager,19869
Cabin Crew,19870
Lecturer/Professor,19871
Branch Manager/Regional Manager,19872
Software Developer,19873
Software Developer,19874
Sales Executive/Officer,19875
Client Servicing/Key Account Manager,19876
Software Developer,19877
Sales/Business Development Manager,19878
Recruitment Executive,19879
Design Engineer,19880
Company Secretary,19881
Software Developer,19882
Accounts Executive/Accountant,19883
Logistics Executive,19884
Head/VP/GM-Marketing,19885
Accounts Executive/Accountant,19886
Software Developer,19887
Associate/Senior Associate -(NonTechnical),19888
Business Analyst,19889
Telecalling/Telemarketing Executive,19890
Medical Representative,19891
Sales Executive/Officer,19892
Software Developer,19893
Recruitment Executive,19894
Team Lead/Technical Lead,19895
Sales/Business Development Manager,19896
Sales/Business Development Manager,19897
Project Manager-IT/Software,19898
Software Developer,19899
Bio-Statistician,19900
Associate/Senior Associate -(NonTechnical),19901
Software Developer,19902
Software Developer,19903
Production Manager,19904
Sales/Business Development Manager,19905
Display Marketing Executive,19906
Financial Accountant,19907
Opthamologist,19908
Training Manager,19909
Software Developer,19910
HR Executive,19911
Associate/Senior Associate -(NonTechnical),19912
Business Content Developer,19913
Software Developer,19914
Software Developer,19915
Business Analyst,19916
Network Administrator,19917
Sales/Business Development Manager,19918
Accounts Executive/Accountant,19919
Software Developer,19920
Software Developer,19921
Associate/Senior Associate -(NonTechnical),19922
Associate/Senior Associate -(NonTechnical),19923
Lab Assistant,19924
Operations Manager,19925
Software Developer,19926
Sales/Business Development Manager,19927
Events/Promotion Executive,19928
Web Designer,19929
Marketing Manager,19930
Customer Support Engineer/Technician,19931
Head/VP/GM-Marketing,19932
Sales/Business Development Manager,19933
Project Manager-Production/Manufacturing/Maintenance,19934
Software Developer,19935
Special Education Teacher,19936
Fashion Editor,19937
Software Developer,19938
Software Developer,19939
IT/Technical Content Developer,19940
Software Developer,19941
Software Developer,19942
HR Executive,19943
Associate/Senior Associate -(NonTechnical),19944
Associate/Senior Associate -(NonTechnical),19945
Nutritionist,19946
Sales Executive/Officer,19947
Software Developer,19948
Quality Assurance/Quality Control Manager,19949
Claims Executive,19950
Fresher,19951
Graphic Designer,19952
Product Manager,19953
Software Developer,19954
Associate/Senior Associate -(Technical),19955
Software Developer,19956
Lecturer/Professor,19957
Fresher,19958
Sales Executive/Officer,19959
Associate/Senior Associate -(NonTechnical),19960
Counselor,19961
Material Management Executive/Manager,19962
Sales/Business Development Manager,19963
Sales Executive/Officer,19964
Sales Executive/Officer,19965
Accounts Executive/Accountant,19966
Accounts Executive/Accountant,19967
Software Developer,19968
Sales Executive/Officer,19969
Software Developer,19970
Head/VP/GM-Technology(IT)/CTO,19971
Technical Architect,19972
Software Developer,19973
Head/VP/GM/National Manager -Sales,19974
Software Developer,19975
Team Lead/Technical Lead,19976
Head/VP/GM-Purchase/Material Management,19977
Software Developer,19978
Software Developer,19979
Associate/Senior Associate -(Technical),19980
Client Servicing Executive,19981
Software Developer,19982
Project Manager-IT/Software,19983
Outside Technical Consultant,19984
Telecalling/Telemarketing Executive,19985
Credit Manager-Corporate Banking,19986
System Analyst,19987
Sales/Business Development Manager,19988
Sales Executive/Officer,19989
Associate/Senior Associate -(NonTechnical),19990
Associate/Senior Associate -(Technical),19991
Testing Engineer,19992
Pre Sales Consultant,19993
Associate/Senior Associate -(NonTechnical),19994
Industrial Engineer,19995
Design Engineer,19996
Software Developer,19997
Telecalling/Telemarketing Executive,19998
Program Manager,19999
HR Executive,20000
Software Developer,20001
Software Developer,20002
Secretary/PA,20003
Accounts Executive/Accountant,20004
Software Developer,20005
Software Developer,20006
Accounts Executive/Accountant,20007
System Security,20008
Testing Engineer,20009
Database Architect/Designer,20010
Head/VP/GM-Operations,20011
Graphic Designer,20012
Head/VP/GM/National Manager -Sales,20013
Accounts Executive/Accountant,20014
System Administrator,20015
Sales/Business Development Manager,20016
Sales Executive/Officer,20017
Recruitment Executive,20018
Medical Representative,20019
Software Developer,20020
Software Developer,20021
Trainee,20022
Associate/Senior Associate -(NonTechnical),20023
Sales Officer,20024
Sales/Business Development Manager,20025
Software Developer,20026
Medical Representative,20027
Software Developer,20028
Sales/Business Development Manager,20029
Technical Architect,20030
Fresher,20031
Technical Architect,20032
Sales Executive/Officer,20033
Project Manager-Production/Manufacturing/Maintenance,20034
Sales/Business Development Manager,20035
Software Developer,20036
Chartered Accountant,20037
Telecalling/Telemarketing Executive,20038
Quality Assurance/Quality Control Manager,20039
Teacher/ Private Tutor,20040
System Integration Technician,20041
Software Developer,20042
Associate/Senior Associate -(NonTechnical),20043
Sales/Business Development Manager,20044
Software Developer,20045
Telecalling/Telemarketing Executive,20046
Software Developer,20047
Software Developer,20048
Direct Marketing Executive,20049
Software Developer,20050
Associate/Senior Associate -(NonTechnical),20051
Software Developer,20052
Software Developer,20053
Corporate Planning/Strategy Manager,20054
Sales/Business Development Manager,20055
Sales/Business Development Manager,20056
Associate/Senior Associate -(NonTechnical),20057
Sales/Business Development Manager,20058
Finance/Budgeting Manager,20059
Product Development Executive,20060
HR Executive,20061
Sales Executive/Officer,20062
Software Developer,20063
Software Developer,20064
Software Developer,20065
Software Developer,20066
Sr Visualiser,20067
Software Developer,20068
Quality Assurance/Quality Control Executive,20069
Sales Executive/Officer,20070
Lab Technician/Medical Technician/Lab Staff,20071
Team Lead/Technical Lead,20072
Software Developer,20073
Telesales/Telemarketing Executive/Officer,20074
Software Developer,20075
Software Developer,20076
Associate/Senior Associate -(NonTechnical),20077
Accounts Executive/Accountant,20078
Head/VP/GM/National Manager -Sales,20079
Software Developer,20080
Lecturer/Professor,20081
Software Developer,20082
Counselor,20083
Sales Officer,20084
Program Manager,20085
Software Developer,20086
Reservations Executive,20087
Financial Analyst,20088
Sales/Business Development Manager,20089
Workman/Foreman/Technician,20090
Testing Engineer,20091
Software Developer,20092
Quality Assurance/Quality Control Executive,20093
Sales Executive/Officer,20094
Quality Assurance/Quality Control Executive,20095
Associate/Senior Associate -(NonTechnical),20096
Accounts Manager,20097
Sales Officer,20098
Recruitment Executive,20099
Fresher,20100
Software Developer,20101
Software Developer,20102
Retail Store Manager,20103
Software Developer,20104
Trainer/Faculty,20105
Software Developer,20106
Associate/Senior Associate -(NonTechnical),20107
Graphic/Web Designer,20108
Pediatrician,20109
Sales Executive / Officer,20110
Technical Architect,20111
Software Developer,20112
Software Developer,20113
Software Developer,20114
Client Servicing/Key Account Manager,20115
Regional Manager,20116
Software Developer,20117
Associate/Senior Associate -(NonTechnical),20118
Insurance Operations Manager,20119
Software Developer,20120
Team Lead/Technical Lead,20121
Fund Manager-Equity,20122
Sales/Business Development Manager,20123
Business Analyst,20124
HR Executive,20125
"Karvy Stock Broking Limited KARVY, is a premier integrated financial services provider, and ranked among the top five in the country in all its business segments, services over 16 million individual investors in various capacities, and provides investor services to over 300 corporates, comprising the who is who of Corporate India. KARVY covers the entire spectrum of financial services such as Stock broking, Depository Participants, Distribution of financial products - mutual funds, bonds, fixed deposit, equities, Insurance Broking, Commodities Broking, Personal Finance Advisory Services, Merchant Banking &amp; Corporate Finance, placement of equity, IPOs, among others. Karvy has a professional management team and ranks among the best in technology, operations and research of various industrial segments",20126
