movieId,title,genres
115569,"Linear Algebra for Machine Learning and Data Science 2 - Coursera",Computer-Science|Math-And-Logic|Physics-And-Astronomy
115617,"Responsive Website Development by University of South Florida",Course-Difficulty|Design|Arts-And-Humanities
115713,"Calculus for Machine Learning and Data Science 1 - Coursera",Math-And-Logic|Digital-Marketing|Physics-And-Astronomy
116797,"Calculus for Machine Learning and Data Science 2 - Coursera",Math-And-Logic|Physics-And-Astronomy
116823,"Cosmic Microwave Background - Universitat Autònoma de Barcelona",Business-And-Management|Digital-Marketing|Physics-And-Astronomy
116897,"Calculus for Machine Learning and Data Science 3 - Cousera",Arts-And-Humanities|Math-And-Logic|Physics-And-Astronomy
117176,"Mathematics guid to Machine Learning and Deep Leanring 1 - Coursera",Math-And-Logic|Electrical-And-Mechanical-Engineering
117529,"Mathematics guid to Machine Learning and Deep Leanring 2 - Coursera",Course-Difficulty|Business-And-Management|Math-And-Logic|Digital-Marketing|Physics-And-Astronomy
117590,"Deep Leanring - Coursera",Arts-And-Humanities|Computer-Science
118696,"Understanding IELTS: Techniques for English Language Tests",Business-And-Management|Language-Learning
119141,"Writing Professional Emails and Memos - The Hong Kong University of Science and Technology",Course-Difficulty|Arts-And-Humanities
119145,"Writing Professional Emails and Memos 2 - The Hong Kong University of Science and Technology",Course-Difficulty|Business-And-Management|Arts-And-Humanities|Computer-Science
120466,"Practical Astronomy with a Telescope: Getting Started 2 - Udemy",Course-Difficulty|Physics-And-Astronomy
122882,"Cosmic Microwave Background 2 - Universitat Autònoma de Barcelona",Course-Difficulty|Business-And-Management|Digital-Marketing|Physics-And-Astronomy
122886,"Speak English Professionally: In Person, Online & On the Phone",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
122892,"Google Ads (AdWords) Certification Course 4 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
122900,"Google Ads (AdWords) Certification Course 2 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
122904,"Google Ads (AdWords) Certification Course 3 - Udemy",Course-Difficulty|Business-And-Management|Arts-And-Humanities|Digital-Marketing
122906,"Google Ads (AdWords) Certification Course 5 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
122912,"The Complete Digital Marketing Course 2 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
122916,"The Complete Digital Marketing Course 3 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
122918,"The Complete Digital Marketing Course 4 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
122920,"The Complete Digital Marketing Course 5 - Udemy",Course-Difficulty|Digital-Marketing|Physics-And-Astronomy
122922,"Digital Marketing Strategy: Profitable Sales Funnel 1 - Skillshare",Course-Difficulty|Business-And-Management|Digital-Marketing
122924,"Digital Marketing Strategy: Profitable Sales Funnel 2 - Skillshare",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
122926,"Learn Spanish: Basic Spanish Vocabulary Specialization - University of California, Davis",Course-Difficulty|Business-And-Management|Language-Learning
129354,"Machine Learning specialization - Coursera",Arts-And-Humanities|Computer-Science|Math-And-Logic|Electrical-And-Mechanical-Engineering
134130,"Digital Marketing Strategy: Profitable Sales Funnel 3 - Skillshare",Business-And-Management|Math-And-Logic|Digital-Marketing
134368,"Google IT Support Professional Certificate - Google",Course-Difficulty|Arts-And-Humanities|Computer-Science
134393,"Introduction to Engineering: Imagineering and Prototyping - Delft University of Technology",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
134853,""Responsive Website Development and Design Specialization" by University of London",Business-And-Management|Design|Environmental-Science|Arts-And-Humanities|Math-And-Logic|Language-Learning
135133,"Social Media Strategy: Build Your Social Media Brand 1 - Skillshare",Business-And-Management|Digital-Marketing
135143,"Spanish Vocabulary: Meeting People 2 - University of California, Irvin",Language-Learning
135536,"Google IT Support Professional Certificate 2 - Google",Course-Difficulty|Computer-Science|Digital-Marketing
135569,"Social Media Strategy: Build Your Social Media Brand 3 - Skillshare",Course-Difficulty|Business-And-Management|Digital-Marketing
135887,"Graphic Design Specialization - University of Rochester",Business-And-Management|Design|Environmental-Science|Arts-And-Humanities
136020,"Algorithms Specialization - University of Rochester",Course-Difficulty|Business-And-Management|Computer-Science
136864,"Learn French Language: Complete French Course - Beginners - King's College London",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
137857,"Learn Korean: The Complete Course for Beginners - Yonsei University",Business-And-Management|Math-And-Logic|Language-Learning
138036,"Music Production - Berklee College of Music",Course-Difficulty|Business-And-Management|Arts-And-Humanities
139385,"Advanced AI: Deep Reinforcement Learning in Python - Udemy",Business-And-Management|Math-And-Logic
139644,"Introduction to Programming with MATLAB - Vanderbilt University",Computer-Science|Math-And-Logic|Social-Science
140110,"Music Theory Comprehensive Complete Part 1 - Udemy",Arts-And-Humanities
142488,"Introduction to Power Electronics - University of Colorado Boulder",Physics-And-Astronomy
143355,"Russian for Beginners - National Research Tomsk State University",Course-Difficulty|Business-And-Management|Language-Learning
148626,"Artificial Intelligence Nanodegree - Udacity",Math-And-Logic
150548,"Artificial Intelligence Nanodegree 2 - Udacity",Course-Difficulty|Computer-Science|Math-And-Logic|Social-Science|Physics-And-Astronomy
152077,"Moons - The Open University",Physics-And-Astronomy
152081,"An Entire MBA in 1 Course: Award Winning Business School Prof 2",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities
157296,"Music Theory Comprehensive Complete Part 2 - Udemy",Business-And-Management|Design|Arts-And-Humanities
158238,"In the Night Sky: Orion - The Open University",Computer-Science|Social-Science|Physics-And-Astronomy
159093,"Music Theory Comprehensive Complete Part 3 - Udemy",Course-Difficulty|Arts-And-Humanities|Physics-And-Astronomy
164179,"Digital Marketing Strategy - Michigan State University",Digital-Marketing
166461,"Music Theory Comprehensive Complete Part 4 - Udemy",Business-And-Management|Design|Environmental-Science|Arts-And-Humanities|Language-Learning
166528,"Social Media Marketing Specialization 2 - Michigan State University",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
166643,"Advanced AI: Deep Reinforcement Learning in Python - Udemy",Math-And-Logic
168250,""Healthcare Innovation and Entrepreneurship" by Duke University",Health
168252,"The Strategy of Content Marketing 2 - University of California, Davis",Course-Difficulty|Digital-Marketing
174055,"Mathematics for Machine Learning Specialization - Arizona State University",Course-Difficulty|Math-And-Logic|Physics-And-Astronomy
176371,"Marketing in a Digital World 2 - University of Illinois at Urbana-Champaign",Digital-Marketing
177765,""Graphic Design Specialization" by California Institute of the Arts",Business-And-Management|Design|Environmental-Science
179819,"Social Media Marketing Specialization 2 - Michigan State University",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
187593,"Digital Marketing Specialization 2 - University of Illinois at Urbana-Champaign",Course-Difficulty|Arts-And-Humanities|Digital-Marketing

